1.0 2.0 3.0 4.0 5.0 -1.0 -1.0 1.0 1.0 1.0 1.0 1.0
2.1797617302052785 3.9748185483870975 4.901541422287391 3.248909457478006 2.4999999999995026e-3 -1.0256469941348973 -1.7400989736070385 1.117243401759531 0.3368420087976538 0.3661528592375366 1.0256469941348973 1.7400989736070382
0.7331081512141866 8.375576055021497 8.093973131086377 1.3850589656177967 0.7706394408968681 -1.1094942945385315 -2.3283144626111962 1.4748328685123833 1.6842100439878882e-4 7.387980172091263e-2 1.1094942945385315 2.3283144626111962
0.7926953523199607 18.14000740182781 17.81092318027096 1.1982394743780485 0.6672639210255218 -1.0674703021341143 -2.158822829040326 1.248105639805879 4.358807736201683e-2 3.69399008604554e-5 1.0674703021341143 2.158822829040326
0.9112461795612408 32.23369194887742 31.847370159721635 0.9212337026866855 0.5264041113027794 -0.9196443055073931 -1.7589111224834981 0.6871101782755963 2.1794038681001437e-5 1.708770653072913e-2 0.9196443055073931 1.7589111224834981
1.0200385507735694 61.0602100662127 60.64400287443753 0.7274961864090628 0.41923076595276076 -0.8756228979025938 -1.6191898625773278 0.49865644797178116 7.6788311304537855e-3 8.54385326536436e-6 0.8756228979025938 1.6191898625773278
1.142301381798141 108.16563383762046 107.72288162585761 0.5279540222341518 0.3093785940394929 -0.8271702958792368 -1.4815070482221455 0.3101653047805109 3.8394155652266004e-6 2.972081942691829e-3 0.827170295879237 1.4815070482221455
1.229253589150282 198.0157724301786 197.55747038939245 0.39522118078467516 0.23276309787533772 -0.8058296447435889 -1.4162522048585882 0.22270095730875195 1.236729372178484e-3 1.4860409713458693e-6 0.8058296447435889 1.4162522048585882
1.30508898732081 352.6435417740008 352.17266768984746 0.28204673506618316 0.1672372477499802 -0.7877166840117249 -1.3631494336704886 0.15110814283510335 6.183646860894593e-7 4.8343194109350313e-4 0.7877166840117249 1.3631494336704886
1.3568341280789207 638.8645733940806 638.385654579979 0.2063111523281918 0.12267434975291627 -0.7771447216057026 -1.3312378519563737 0.10848085085042845 1.9631286073389765e-4 2.4171597054668424e-7 0.7771447216057026 1.3312378519563737
1.3974710094643612 1142.8443192378356 1142.3592492817215 0.14728034236763776 8.783162560274285e-2 -0.7690021789314798 -1.307006438638009 7.604739739495758e-2 9.815643036697607e-8 7.746149450732771e-5 0.7690021789314798 1.307006438638009
1.4256447536821484 2062.006852458012 2061.5176144696 0.10662568337201897 6.368682099070068e-2 -0.7636454065249086 -1.2909050628852057 5.456606712024806e-2 3.115668952038264e-5 3.8730747253657555e-8 0.7636454065249086 1.2909050628852057
1.4467475636452571 3697.9389173783147 3697.4465907267713 7.626629351537606e-2 4.561621715575899e-2 -0.7596827201067903 -1.279048144742026 3.873705305828713e-2 1.557834476019059e-8 1.2360840596849137e-5 0.7596827201067903 1.279048144742026
1.4616037425796176 6659.828859800346 6659.334377800327 5.4947778985400555e-2 3.289312771163211e-2 -0.756947171352808 -1.2708365634818544 2.7786213213157253e-2 4.950576569701101e-6 6.180420298424697e-9 0.756947171352808 1.2708365634818544
